19251
13182	16941
13182	5315
13182	3189
13182	7124
13182	307
13182	6557
13182	4261
13182	2173
13182	897
13182	13651
13182	9001
13182	404
13182	8505
13182	16888
13182	17433
13182	18219
13182	3712
13182	18262
13182	17074
13182	12254
13182	8446
13182	16727
13182	7762
13182	15282
13182	8729
13182	3565
13182	9887
13182	18648
13182	11542
13182	704
13182	1111
13182	19023
13182	12195
13182	17351
13182	12619
13182	8349
13182	954
13182	13535
13182	16781
13182	2224
13182	16654
13182	11984
13182	10082
13182	9362
13182	16625
13182	1858
13182	1513
13182	12092
13182	7446
13182	13956
13182	5352
13182	8467
13182	3885
13182	5201
13182	145
13182	4526
13182	17130
13182	17930
13182	7021
13182	16182
13182	14533
13182	15917
13182	2117
13182	18910
13182	3454
13182	4150
13182	1186
13182	8862
13182	12634
13182	8044
13182	11893
13182	1142
13182	10203
13182	7617
13182	10008
13182	7237
13182	16878
13182	6088
13182	16265
13182	15375
13182	13454
13182	12573
13182	6640
13182	18394
13182	7382
13182	12234
13182	3763
13182	3354
13182	8513
13182	5693
13182	14964
13182	12939
13182	16639
13182	4100
13182	17485
13182	14855
13182	12219
13182	8601
13182	12110
13182	1888
13182	8815
13182	4354
13182	7260
13182	8737
13182	17693
13182	932
13182	8484
13182	588
13182	11927
13182	546
13182	3654
13182	16227
13182	18167
13182	4883
13182	13674
13182	8684
13182	15961
13182	6517
13182	11159
13182	9118
13182	13407
13182	11716
13182	13115
13182	19170
13182	7271
13182	11212
13182	7120
13182	6984
13182	4220
13182	9854
13182	5643
13182	2417
13182	4812
13182	16392
13182	5680
13182	13155
13182	6990
13182	6647
13182	6869
13182	10923
13182	12636
13182	11094
13182	8369
13182	16003
13182	9706
13182	12888
13182	2970
13182	5085
13182	13587
13182	14879
13182	18961
13182	14336
13182	3561
13182	4866
13182	15400
13182	14137
13182	6109
13182	17657
13182	13289
13182	2691
13182	5402
13182	13673
13182	2651
13182	13817
13182	17841
13182	18786
13182	13111
13182	537
13182	17598
13182	18382
13182	6749
13182	16082
13182	3621
13182	2244
13182	4223
13182	259
13182	19129
13182	11406
13182	17415
13182	6221
13182	169
13182	11521
13182	11765
13182	7917
13182	4571
13182	18563
13182	9285
13182	16833
13182	10152
13182	2631
13182	18447
13182	18649
13182	12640
13182	9822
13182	15091
13182	7135
13182	9426
13182	13101
13182	16759
13182	227
13182	12577
13182	11290
13182	7454
13182	6008
13182	19246
13182	12608
13182	654
13182	14360
13182	12833
13182	1892
13182	12320
13182	15834
13182	15317
13182	17102
13182	18178
13182	3564
13182	3424
13182	5351
13182	9697
13182	2396
13182	7074
13182	15225
13182	1857
13182	19124
13182	413
13182	4659
13182	9150
13182	5799
13182	13299
13182	9163
13182	7752
13182	9533
13182	16867
13182	8544
13182	16224
13182	14489
13182	181
13182	8443
13182	7691
13182	1489
13182	13512
13182	10170
13182	12458
13182	9254
13182	6684
13182	16147
13182	19080
13182	5667
13182	5808
13182	4778
13182	18793
13182	3483
13182	8097
13182	528
13182	10942
13182	12988
13182	10236
13182	1761
13182	13135
13182	2370
13182	7539
13182	18252
13182	8750
13182	16862
13182	7710
13182	16218
13182	11492
13182	3350
13182	10782
13182	8089
13182	14087
13182	18555
13182	11916
13182	13511
13182	5989
13182	661
13182	13288
13182	8539
13182	10830
13182	11896
13182	16460
13182	4593
13182	6526
13182	8206
13182	14823
13182	12837
13182	1465
13182	13903
13182	12799
13182	17359
13182	406
13182	4498
13182	7942
13182	6393
13182	7000
13182	17024
13182	17506
13182	10951
13182	18541
13182	16263
13182	7153
13182	2659
13182	16620
13182	5944
13182	4037
13182	5043
13182	6868
13182	7534
13182	10721
13182	14803
13182	383
13182	17903
13182	12618
13182	10135
13182	18665
13182	7072
13182	8617
13182	17943
13182	4547
13182	8408
13182	13068
13182	11413
13182	5583
13182	13258
13182	15806
13182	1609
13182	19180
13182	6397
13182	8318
13182	11077
13182	9598
13182	10775
13182	10373
13182	6254
13182	1668
13182	18754
13182	16730
13182	4721
13182	8618
13182	13832
13182	6136
13182	10861
13182	17457
13182	18497
13182	12773
13182	6959
13182	3288
13182	6018
13182	2363
13182	2098
13182	6772
13182	18560
13182	13089
13182	10292
13182	4584
13182	10106
13182	13806
13182	732
13182	14616
13182	18522
13182	14511
13182	6599
13182	15218
13182	9596
13182	2892
13182	10005
13182	1803
13182	16078
13182	16436
13182	14590
13182	7828
13182	13173
13182	9695
13182	8339
13182	2686
13182	16828
13182	2264
13182	5006
13182	6062
13182	10436
13182	5226
13182	15938
13182	8019
13182	12889
13182	5212
13182	962
13182	3113
13182	384
13182	5462
13182	16619
13182	7960
13182	3649
13182	15907
13182	16191
13182	9592
13182	6988
13182	358
13182	16531
13182	17466
13182	12875
13182	16978
13182	7900
13182	4513
13182	7656
13182	2153
13182	15680
13182	6036
13182	4051
13182	13794
13182	16783
13182	14121
13182	14849
13182	6169
13182	2528
13182	17830
13182	3723
13182	14369
13182	9024
13182	14338
13182	1050
13182	12669
13182	3407
13182	17440
13182	12265
13182	11294
13182	7186
13182	6077
13182	9238
13182	4689
13182	18106
13182	14851
13182	1530
13182	13280
13182	15696
13182	980
13182	6560
13182	13883
13182	12064
13182	7194
13182	8363
13182	14243
13182	6875
13182	17950
13182	9694
13182	1525
13182	17108
13182	636
13182	4864
13182	18339
13182	7696
13182	11754
13182	1447
13182	2124
13182	7702
13182	17622
13182	5769
13182	2174
13182	18606
13182	349
